CLIENTNUM;Attrition_Flag;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Total_Revolving_Bal;Avg_Open_To_Buy;Total_Amt_Chng_Q4_Q1;Total_Trans_Amt;Total_Trans_Ct;Total_Ct_Chng_Q4_Q1;Avg_Utilization_Ratio;Customer_Age;Credit_Limit;Age_Group;Average_Transaction_Value;Monthly_Average_Spending;Utilization_Level;Churn_Flag;Customer_Segment;Risk_Score;Risk_Level
708205083;Existing Customer;F;1;High School;Married;Less than $40K;Blue;28;6;4;3;0;1438,3;0,767;4815;81;0,653;0;38;1438,3;36-45;59,44444444;401,25;Low;0;At Risk;3;Medium Risk
716444733;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;46;5;3;4;0;1438,3;0,907;4271;79;0,756;0;55;1438,3;46-55;54,06329114;355,9166667;Low;0;Regular;2;Medium Risk
713847858;Attrited Customer;F;3;Graduate;Divorced;Less than $40K;Blue;36;3;3;3;0;1438,3;0,409;1849;43;0,536;0;49;1438,3;46-55;43;154,0833333;Low;1;Inactive;3;Medium Risk
711721458;Attrited Customer;F;2;Graduate;Unknown;Less than $40K;Blue;36;5;2;2;0;1438,3;0,658;2329;43;0,593;0;50;1438,3;46-55;54,1627907;194,0833333;Low;1;Inactive;2;Medium Risk
716177583;Existing Customer;F;1;Post-Graduate;Single;Less than $40K;Blue;36;6;2;4;0;1438,3;0,657;4722;89;0,745;0;58;1438,3;56+;53,05617978;393,5;Low;0;Potential VIP;2;Medium Risk
712864683;Attrited Customer;F;3;Doctorate;Single;Less than $40K;Blue;30;2;3;3;0;1438,3;0,373;1693;37;0,423;0;42;1438,3;36-45;45,75675676;141,0833333;Low;1;Inactive;3;Medium Risk
712807758;Attrited Customer;F;3;Graduate;Single;Less than $40K;Blue;39;3;3;3;0;1438,3;0,502;2476;32;0,778;0;47;1438,3;46-55;77,375;206,3333333;Low;1;Inactive;2;Medium Risk
771431133;Existing Customer;F;4;Graduate;Unknown;Less than $40K;Blue;35;4;2;4;0;1438,3;0,571;3778;69;0,816;0;47;1438,3;46-55;54,75362319;314,8333333;Low;0;Regular;2;Medium Risk
711017433;Existing Customer;M;3;Graduate;Divorced;Less than $40K;Blue;23;5;2;4;0;1438,3;0,735;4416;68;0,744;0;41;1438,3;36-45;64,94117647;368;Low;0;Regular;2;Medium Risk
711657783;Existing Customer;F;2;College;Single;Less than $40K;Blue;41;6;3;4;0;1438,3;0,872;4617;67;0,634;0;50;1438,3;46-55;68,91044776;384,75;Low;0;Regular;2;Medium Risk
710211783;Attrited Customer;F;4;Unknown;Married;Less than $40K;Blue;26;3;2;2;0;1438,3;0,777;2264;39;0,625;0;38;1438,3;36-45;58,05128205;188,6666667;Low;1;Inactive;2;Medium Risk
713370033;Attrited Customer;F;0;Graduate;Single;Less than $40K;Blue;40;4;1;4;0;1438,3;0,503;2014;53;0,472;0;53;1438,3;46-55;38;167,8333333;Low;1;Inactive;3;Medium Risk
716739258;Existing Customer;F;4;Unknown;Single;Less than $40K;Blue;33;5;2;4;0;1438,3;0,679;3932;62;0,771;0;43;1438,3;36-45;63,41935484;327,6666667;Low;0;Regular;2;Medium Risk
709779258;Existing Customer;F;3;Post-Graduate;Married;Less than $40K;Blue;43;4;3;4;0;1438,3;0,939;4075;71;0,614;0;53;1438,3;46-55;57,3943662;339,5833333;Low;0;Regular;2;Medium Risk
716982483;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;38;3;4;2;0;1438,3;0,584;4497;79;0,612;0;49;1438,3;46-55;56,92405063;374,75;Low;0;At Risk;3;Medium Risk
718685358;Existing Customer;F;2;Uneducated;Single;Less than $40K;Blue;44;6;1;4;0;1438,3;0,827;4488;84;0,826;0;51;1438,3;46-55;53,42857143;374;Low;0;Potential VIP;2;Medium Risk
718160358;Attrited Customer;F;1;Graduate;Married;Less than $40K;Blue;39;5;3;2;0;1438,3;0,885;2492;35;0,296;0;51;1438,3;46-55;71,2;207,6666667;Low;1;Inactive;2;Medium Risk
719268333;Existing Customer;F;3;Uneducated;Married;Less than $40K;Blue;36;5;3;4;0;1438,3;0,929;4205;88;0,66;0;49;1438,3;46-55;47,78409091;350,4166667;Low;0;Potential VIP;2;Medium Risk
713025558;Attrited Customer;F;5;Doctorate;Single;Less than $40K;Blue;38;3;2;3;0;1438,3;0,367;1935;47;0,469;0;53;1438,3;46-55;41,17021277;161,25;Low;1;Inactive;2;Medium Risk
787665258;Attrited Customer;F;3;Unknown;Married;Less than $40K;Blue;37;1;2;2;0;1438,3;0,749;2393;36;0,636;0;47;1438,3;46-55;66,47222222;199,4166667;Low;1;Inactive;2;Medium Risk
713679633;Attrited Customer;F;3;Graduate;Married;Less than $40K;Blue;33;6;3;5;0;1438,3;0,305;1813;51;0,759;0;41;1438,3;36-45;35,54901961;151,0833333;Low;1;Inactive;3;Medium Risk
718890933;Attrited Customer;F;4;Doctorate;Married;Less than $40K;Blue;27;3;2;2;0;1438,3;0,68;2429;38;0,652;0;45;1438,3;36-45;63,92105263;202,4166667;Low;1;Inactive;2;Medium Risk
714287583;Attrited Customer;F;3;Unknown;Married;Less than $40K;Blue;32;3;2;3;0;1438,3;0,372;1852;38;0,31;0;41;1438,3;36-45;48,73684211;154,3333333;Low;1;Inactive;3;Medium Risk
711430908;Attrited Customer;F;4;Graduate;Married;Less than $40K;Blue;34;3;2;1;0;1438,3;0,685;2153;35;0,346;0;45;1438,3;36-45;61,51428571;179,4166667;Low;1;Inactive;3;Medium Risk
779530908;Attrited Customer;F;3;Unknown;Divorced;Less than $40K;Blue;31;5;2;4;0;1438,3;0,5;1897;58;0,706;0;48;1438,3;46-55;32,70689655;158,0833333;Low;1;Inactive;3;Medium Risk
716856408;Attrited Customer;F;4;Graduate;Single;Less than $40K;Blue;28;5;2;4;0;1438,3;0,777;2392;44;0,375;0;39;1438,3;36-45;54,36363636;199,3333333;Low;1;Inactive;3;Medium Risk
713578608;Existing Customer;M;0;Doctorate;Single;Less than $40K;Blue;46;6;4;3;0;1438,3;0,808;4082;82;0,822;0;58;1438,3;56+;49,7804878;340,1666667;Low;0;At Risk;3;Medium Risk
713463708;Attrited Customer;F;4;Graduate;Single;Less than $40K;Blue;25;4;2;3;0;1438,3;0,628;2493;42;0,5;0;40;1438,3;36-45;59,35714286;207,75;Low;1;Inactive;2;Medium Risk
779844408;Attrited Customer;F;1;Post-Graduate;Married;Less than $40K;Blue;27;4;3;3;0;1438,3;0,481;2137;40;0,333;0;43;1438,3;36-45;53,425;178,0833333;Low;1;Inactive;3;Medium Risk
779279883;Attrited Customer;F;2;High School;Married;Less than $40K;Blue;42;3;3;2;0;1438,3;0,061;1628;42;0,077;0;60;1438,3;56+;38,76190476;135,6666667;Low;1;Inactive;3;Medium Risk
789241308;Attrited Customer;F;2;Unknown;Unknown;Less than $40K;Blue;39;4;3;3;0;1438,3;0,72;2145;41;0,519;0;54;1438,3;46-55;52,31707317;178,75;Low;1;Inactive;3;Medium Risk
788870283;Existing Customer;F;3;Graduate;Married;Less than $40K;Blue;41;5;4;1;0;1438,3;0,796;3778;72;1,118;0;56;1438,3;56+;52,47222222;314,8333333;Low;0;At Risk;3;Medium Risk
715212108;Existing Customer;F;2;College;Married;Less than $40K;Blue;36;5;5;1;0;1438,3;0,686;4565;84;0,714;0;41;1438,3;36-45;54,3452381;380,4166667;Low;0;At Risk;3;Medium Risk
713995233;Existing Customer;F;2;High School;Married;Less than $40K;Blue;36;6;4;3;0;1438,3;0,641;4707;88;0,692;0;38;1438,3;36-45;53,48863636;392,25;Low;0;At Risk;3;Medium Risk
710879283;Existing Customer;M;1;High School;Married;Less than $40K;Blue;41;3;4;3;0;1438,3;0,623;4312;81;0,723;0;51;1438,3;46-55;53,2345679;359,3333333;Low;0;At Risk;3;Medium Risk
713993208;Existing Customer;F;3;Doctorate;Married;Less than $40K;Blue;36;3;5;2;0;1438,3;0,861;4314;82;0,864;0;37;1438,3;36-45;52,6097561;359,5;Low;0;At Risk;3;Medium Risk
805461783;Existing Customer;F;3;Graduate;Divorced;Less than $40K;Blue;42;3;4;0;0;1438,3;0,635;4735;87;0,673;0;47;1438,3;46-55;54,42528736;394,5833333;Low;0;At Risk;3;Medium Risk
712552608;Attrited Customer;F;3;Graduate;Married;Less than $40K;Blue;34;3;3;1;0;1438,3;0,714;2658;43;0,654;0;46;1438,3;46-55;61,81395349;221,5;Low;1;Inactive;2;Medium Risk
717878883;Existing Customer;F;3;Unknown;Single;Less than $40K;Blue;36;3;4;0;0;1438,3;0,678;4463;71;0,821;0;45;1438,3;36-45;62,85915493;371,9166667;Low;0;At Risk;3;Medium Risk
711487533;Attrited Customer;F;3;Unknown;Married;Less than $40K;Blue;38;3;3;2;0;1438,3;0,198;1687;38;0,226;0;47;1438,3;46-55;44,39473684;140,5833333;Low;1;Inactive;3;Medium Risk
767815233;Existing Customer;F;3;College;Married;Less than $40K;Blue;40;6;4;2;0;1438,3;0,714;4283;88;0,833;0;46;1438,3;46-55;48,67045455;356,9166667;Low;0;At Risk;3;Medium Risk
717624708;Attrited Customer;M;2;High School;Divorced;Less than $40K;Blue;51;6;5;3;0;1438,3;0,734;2589;49;0,69;0;59;1438,3;56+;52,83673469;215,75;Low;1;Inactive;3;Medium Risk
719512983;Attrited Customer;F;4;Graduate;Single;Less than $40K;Blue;39;3;3;6;0;1438,3;0,854;2295;51;0,545;0;47;1438,3;46-55;45;191,25;Low;1;Inactive;2;Medium Risk
717489033;Attrited Customer;F;0;High School;Single;Less than $40K;Blue;18;6;1;4;0;1438,3;0,781;2641;40;0,6;0;46;1438,3;46-55;66,025;220,0833333;Low;1;Inactive;3;Medium Risk
712683633;Attrited Customer;F;0;Unknown;Married;Less than $40K;Blue;36;5;3;3;0;1438,3;0,569;2464;37;0,321;0;32;1438,3;25-35;66,59459459;205,3333333;Low;1;Inactive;2;Medium Risk
719808558;Attrited Customer;F;2;Graduate;Married;Less than $40K;Blue;43;2;4;3;0;1438,3;0,707;886;27;0,421;0;55;1438,3;46-55;32,81481481;73,83333333;Low;1;Inactive;5;High Risk
711643458;Existing Customer;F;1;Uneducated;Married;Less than $40K;Blue;43;6;3;4;0;1438,3;1,068;1439;41;1,05;0;50;1438,3;46-55;35,09756098;119,9166667;Low;0;At Risk;4;High Risk
716383683;Existing Customer;F;2;Post-Graduate;Unknown;Less than $40K;Blue;36;4;3;4;0;1438,3;0,7;1338;28;0,867;0;39;1438,3;36-45;47,78571429;111,5;Low;0;At Risk;4;High Risk
793550958;Existing Customer;F;2;Graduate;Married;Less than $40K;Blue;41;5;3;4;0;1438,3;0,8;1501;40;0,739;0;47;1438,3;46-55;37,525;125,0833333;Low;0;At Risk;4;High Risk
772155108;Existing Customer;F;0;High School;Married;Less than $40K;Blue;51;6;3;4;0;1438,3;0,702;1445;38;0,31;0;62;1438,3;56+;38,02631579;120,4166667;Low;0;At Risk;4;High Risk
804668658;Attrited Customer;F;0;Uneducated;Single;Less than $40K;Blue;20;3;2;4;0;1438,3;0,506;947;20;0,053;0;26;1438,3;25-35;47,35;78,91666667;Low;1;Inactive;4;High Risk
711692508;Attrited Customer;F;2;Post-Graduate;Married;Less than $40K;Blue;47;3;4;3;0;1438,3;1,053;1154;22;0,375;0;54;1438,3;46-55;52,45454545;96,16666667;Low;1;Inactive;5;High Risk
808909008;Existing Customer;M;0;Post-Graduate;Married;Less than $40K;Blue;56;6;3;4;0;1438,3;0,589;1448;31;0,292;0;61;1438,3;56+;46,70967742;120,6666667;Low;0;At Risk;4;High Risk
789963033;Attrited Customer;F;1;Graduate;Single;Less than $40K;Blue;45;3;5;5;0;1438,3;0,647;1603;39;0,444;0;54;1438,3;46-55;41,1025641;133,5833333;Low;1;Inactive;6;High Risk
716573058;Attrited Customer;F;3;Doctorate;Unknown;Less than $40K;Blue;36;3;3;4;0;1438,3;0,499;1598;40;0,29;0;54;1438,3;46-55;39,95;133,1666667;Low;1;Inactive;4;High Risk
713730933;Attrited Customer;F;4;Graduate;Married;Less than $40K;Blue;36;2;3;5;0;1438,3;0,314;1739;44;0,467;0;53;1438,3;46-55;39,52272727;144,9166667;Low;1;Inactive;4;High Risk
828215508;Attrited Customer;F;2;Graduate;Unknown;Less than $40K;Blue;50;4;4;3;0;1438,3;0,639;1785;33;0,32;0;55;1438,3;46-55;54,09090909;148,75;Low;1;Inactive;5;High Risk
713608383;Attrited Customer;F;1;Unknown;Married;Less than $40K;Blue;40;1;1;4;0;1438,3;0,43;1632;36;0,44;0;54;1438,3;46-55;45,33333333;136;Low;1;Inactive;4;High Risk
712160058;Attrited Customer;F;2;Uneducated;Married;Less than $40K;Blue;51;5;5;4;0;1438,3;0,656;2146;44;0,63;0;59;1438,3;56+;48,77272727;178,8333333;Low;1;Inactive;6;High Risk
807587433;Attrited Customer;F;2;Doctorate;Married;Less than $40K;Blue;51;4;6;5;0;1438,3;0,699;2229;40;0,6;0;56;1438,3;56+;55,725;185,75;Low;1;Inactive;5;High Risk
709495833;Attrited Customer;F;2;Graduate;Single;Less than $40K;Blue;36;5;2;4;0;1438,3;0,421;1944;36;0,5;0;44;1438,3;36-45;54;162;Low;1;Inactive;4;High Risk
708731658;Attrited Customer;F;0;High School;Married;Less than $40K;Blue;41;3;3;4;0;1438,3;0,387;1587;42;0,448;0;53;1438,3;46-55;37,78571429;132,25;Low;1;Inactive;4;High Risk
812406183;Attrited Customer;F;4;Unknown;Single;Less than $40K;Blue;40;5;4;3;0;1438,3;0,605;2207;41;0,64;0;45;1438,3;36-45;53,82926829;183,9166667;Low;1;Inactive;4;High Risk
826421958;Attrited Customer;F;1;High School;Married;Less than $40K;Blue;42;5;4;1;0;1438,3;0,637;1843;44;0,63;0;46;1438,3;46-55;41,88636364;153,5833333;Low;1;Inactive;5;High Risk
713748708;Attrited Customer;F;3;Graduate;Single;Less than $40K;Blue;37;1;2;4;0;1438,3;0,35;1757;44;0,467;0;46;1438,3;46-55;39,93181818;146,4166667;Low;1;Inactive;4;High Risk
713931258;Attrited Customer;F;3;Graduate;Married;Less than $40K;Blue;45;2;3;4;0;1438,3;0,315;1988;42;0,355;0;56;1438,3;56+;47,33333333;165,6666667;Low;1;Inactive;4;High Risk
711551958;Attrited Customer;M;2;Post-Graduate;Married;$60K - $80K;Blue;46;3;3;3;0;1438,3;0,688;844;24;0,5;0;59;1438,3;56+;35,16666667;70,33333333;Low;1;Inactive;3;Medium Risk
769425858;Existing Customer;M;3;College;Single;$60K - $80K;Blue;32;4;1;2;0;1438,3;0,81;1468;26;0,625;0;45;1438,3;36-45;56,46153846;122,3333333;Low;0;At Risk;3;Medium Risk
821797008;Attrited Customer;M;5;College;Married;$40K - $60K;Blue;45;2;2;3;0;1438,3;0,734;815;21;0,615;0;49;1438,3;46-55;38,80952381;67,91666667;Low;1;Inactive;3;Medium Risk
778867533;Attrited Customer;F;0;Post-Graduate;Married;$40K - $60K;Blue;40;1;4;1;0;1438,3;1,038;689;23;0,353;0;59;1438,3;56+;29,95652174;57,41666667;Low;1;Inactive;5;High Risk
753606108;Existing Customer;M;3;Unknown;Single;$60K - $80K;Blue;49;3;1;3;0;1438,3;0,503;1093;22;0,833;0;56;1438,3;56+;49,68181818;91,08333333;Low;0;At Risk;3;Medium Risk
709345008;Attrited Customer;F;2;Doctorate;Married;Unknown;Blue;39;1;2;3;0;1438,3;0,644;807;22;0,692;0;53;1438,3;46-55;36,68181818;67,25;Low;1;Inactive;3;Medium Risk
721417233;Attrited Customer;M;2;Graduate;Married;$60K - $80K;Blue;25;3;5;3;0;1438,3;0,676;709;27;0,421;0;45;1438,3;36-45;26,25925926;59,08333333;Low;1;Inactive;5;High Risk
721057758;Existing Customer;F;1;Unknown;Married;Unknown;Blue;47;4;2;3;0;1438,3;1,337;1449;27;1,455;0;61;1438,3;56+;53,66666667;120,75;Low;0;At Risk;3;Medium Risk
711593808;Attrited Customer;M;1;High School;Married;$60K - $80K;Blue;46;2;2;3;0;1438,3;1,037;888;18;1,25;0;55;1438,3;46-55;49,33333333;74;Low;1;Inactive;3;Medium Risk
789513858;Attrited Customer;M;3;Unknown;Married;$40K - $60K;Blue;35;2;2;3;0;1438,3;0,694;891;28;0,4;0;43;1438,3;36-45;31,82142857;74,25;Low;1;Inactive;3;Medium Risk
712433508;Attrited Customer;F;1;Unknown;Married;Unknown;Blue;50;3;2;3;0;1438,3;0,57;724;16;0,231;0;59;1438,3;56+;45,25;60,33333333;Low;1;Inactive;3;Medium Risk
816829608;Existing Customer;M;2;Unknown;Married;$80K - $120K;Blue;39;6;2;2;0;1438,3;0,871;1495;39;0,393;0;44;1438,3;36-45;38,33333333;124,5833333;Low;0;At Risk;3;Medium Risk
788673708;Attrited Customer;F;2;High School;Married;$40K - $60K;Blue;45;2;1;3;0;1438,3;1,036;1254;35;0,842;0;57;1438,3;56+;35,82857143;104,5;Low;1;Inactive;3;Medium Risk
809342208;Existing Customer;M;0;Graduate;Single;Unknown;Blue;19;4;1;2;0;1438,3;0,472;2005;47;0,469;0;26;1438,3;25-35;42,65957447;167,0833333;Low;0;Regular;2;Medium Risk
813499458;Attrited Customer;M;5;High School;Unknown;$60K - $80K;Blue;40;3;3;1;0;1438,3;1,23;2132;31;0,107;0;45;1438,3;36-45;68,77419355;177,6666667;Low;1;Inactive;3;Medium Risk
778574283;Existing Customer;F;1;Uneducated;Married;$40K - $60K;Blue;46;5;2;3;0;1438,3;0,743;2118;64;0,455;0;53;1438,3;46-55;33,09375;176,5;Low;0;Regular;2;Medium Risk
803595858;Attrited Customer;F;3;High School;Married;$40K - $60K;Blue;51;5;2;1;0;1438,3;0,597;594;14;0,556;0;56;1438,3;56+;42,42857143;49,5;Low;1;Inactive;3;Medium Risk
784798683;Existing Customer;M;2;High School;Married;$40K - $60K;Blue;32;3;2;2;0;1438,3;0,846;1999;39;0,56;0;38;1438,3;36-45;51,25641026;166,5833333;Low;0;At Risk;3;Medium Risk
798110358;Existing Customer;F;1;High School;Married;$40K - $60K;Blue;56;4;2;4;0;1438,3;0,693;1417;35;0,591;0;64;1438,3;56+;40,48571429;118,0833333;Low;0;At Risk;4;High Risk
755262933;Existing Customer;M;2;Post-Graduate;Married;$60K - $80K;Blue;49;5;3;4;0;1438,3;0,77;1446;38;0,81;0;56;1438,3;56+;38,05263158;120,5;Low;0;At Risk;4;High Risk
788210583;Existing Customer;M;0;College;Married;$40K - $60K;Blue;54;3;3;4;0;1438,3;0,795;1843;49;0,581;0;62;1438,3;56+;37,6122449;153,5833333;Low;0;Regular;3;Medium Risk
709986633;Existing Customer;M;1;High School;Married;$40K - $60K;Blue;36;3;1;3;0;1438,3;0,742;2144;41;0,577;0;46;1438,3;46-55;52,29268293;178,6666667;Low;0;At Risk;3;Medium Risk
715279683;Existing Customer;F;2;Uneducated;Married;$40K - $60K;Blue;36;5;1;4;0;1438,3;0,529;1679;39;0,5;0;52;1438,3;46-55;43,05128205;139,9166667;Low;0;At Risk;4;High Risk
713663508;Attrited Customer;M;0;High School;Unknown;$40K - $60K;Blue;42;3;2;3;0;1438,3;0,835;1088;22;1,444;0;58;1438,3;56+;49,45454545;90,66666667;Low;1;Inactive;3;Medium Risk
711836733;Existing Customer;M;3;Graduate;Single;$120K +;Blue;31;3;3;3;0;1438,3;0,663;1867;45;0,875;0;43;1438,3;36-45;41,48888889;155,5833333;Low;0;Regular;2;Medium Risk
784719708;Existing Customer;F;2;Uneducated;Married;$40K - $60K;Blue;43;5;1;1;0;1438,3;0,531;1707;41;0,783;0;54;1438,3;46-55;41,63414634;142,25;Low;0;At Risk;3;Medium Risk
795052083;Existing Customer;F;0;Uneducated;Single;$40K - $60K;Blue;56;3;6;4;0;1438,3;0,864;3630;71;0,578;0;63;1438,3;56+;51,12676056;302,5;Low;0;At Risk;4;High Risk
719385558;Existing Customer;F;0;College;Married;$40K - $60K;Blue;49;6;1;2;0;1438,3;0,757;1281;32;1;0;62;1438,3;56+;40,03125;106,75;Low;0;At Risk;3;Medium Risk
711639708;Existing Customer;M;3;Graduate;Single;$60K - $80K;Blue;32;6;2;2;0;1438,3;0,66;1794;45;0,875;0;42;1438,3;36-45;39,86666667;149,5;Low;0;Regular;2;Medium Risk
720450108;Existing Customer;M;1;Graduate;Married;$40K - $60K;Blue;44;5;1;1;0;1438,3;0,576;1585;37;0,609;0;54;1438,3;46-55;42,83783784;132,0833333;Low;0;At Risk;3;Medium Risk
771073908;Existing Customer;M;0;Unknown;Married;$40K - $60K;Blue;48;4;1;2;0;1438,3;0,425;1406;27;0,5;0;62;1438,3;56+;52,07407407;117,1666667;Low;0;At Risk;3;Medium Risk
806637558;Existing Customer;M;1;High School;Married;$60K - $80K;Blue;53;5;2;5;0;1438,3;0,425;1539;40;0,6;0;58;1438,3;56+;38,475;128,25;Low;0;At Risk;4;High Risk
711935283;Attrited Customer;M;5;Post-Graduate;Single;$80K - $120K;Blue;47;3;1;4;0;1438,3;0,414;1427;36;0,333;0;55;1438,3;46-55;39,63888889;118,9166667;Low;1;Inactive;4;High Risk
709297608;Attrited Customer;M;3;College;Single;$80K - $120K;Blue;26;3;3;2;0;1438,3;0,399;1585;32;0,455;0;38;1438,3;36-45;49,53125;132,0833333;Low;1;Inactive;3;Medium Risk
796903083;Attrited Customer;F;1;Doctorate;Married;$40K - $60K;Blue;36;2;3;2;0;1438,3;0,838;2584;42;0,448;0;47;1438,3;46-55;61,52380952;215,3333333;Low;1;Inactive;2;Medium Risk
716575758;Attrited Customer;F;2;College;Unknown;Unknown;Blue;39;2;3;2;0;1438,3;0,588;1859;41;0,464;0;50;1438,3;46-55;45,34146341;154,9166667;Low;1;Inactive;3;Medium Risk
708170508;Attrited Customer;M;2;Graduate;Married;$60K - $80K;Blue;36;2;3;2;0;1438,3;0,461;1651;42;0,5;0;38;1438,3;36-45;39,30952381;137,5833333;Low;1;Inactive;3;Medium Risk
758086458;Existing Customer;F;3;Graduate;Married;Unknown;Blue;39;3;3;4;0;1438,3;0,646;4111;62;0,55;0;46;1438,3;46-55;66,30645161;342,5833333;Low;0;Regular;2;Medium Risk
718766058;Attrited Customer;M;2;Graduate;Single;$80K - $120K;Blue;36;1;2;2;0;1438,3;0,65;2123;37;0,542;0;56;1438,3;56+;57,37837838;176,9166667;Low;1;Inactive;3;Medium Risk
717016833;Existing Customer;M;4;Uneducated;Married;$80K - $120K;Blue;27;6;4;2;0;1438,3;0,797;4282;69;0,725;0;39;1438,3;36-45;62,05797101;356,8333333;Low;0;At Risk;3;Medium Risk
779130108;Attrited Customer;F;0;Uneducated;Single;$40K - $60K;Blue;15;3;2;6;0;1438,3;0,835;2527;49;0,69;0;33;1438,3;25-35;51,57142857;210,5833333;Low;1;Inactive;2;Medium Risk
711468708;Attrited Customer;F;4;High School;Single;$40K - $60K;Blue;31;4;3;2;0;1438,3;0,406;1986;52;0,486;0;38;1438,3;36-45;38,19230769;165,5;Low;1;Inactive;2;Medium Risk
771733608;Attrited Customer;F;1;Graduate;Married;$40K - $60K;Blue;35;3;3;5;0;1438,3;0,809;2276;40;0,538;0;47;1438,3;46-55;56,9;189,6666667;Low;1;Inactive;3;Medium Risk
712578933;Attrited Customer;F;5;High School;Married;$40K - $60K;Blue;25;3;2;6;0;1438,3;0,763;2500;44;0,517;0;35;1438,3;25-35;56,81818182;208,3333333;Low;1;Inactive;3;Medium Risk
711801933;Attrited Customer;F;4;High School;Single;$40K - $60K;Blue;36;3;3;4;0;1438,3;0,641;2092;42;0,68;0;54;1438,3;46-55;49,80952381;174,3333333;Low;1;Inactive;4;High Risk
709548783;Attrited Customer;M;2;Doctorate;Unknown;$40K - $60K;Blue;36;5;3;4;0;1438,3;0,602;2100;54;0,588;0;44;1438,3;36-45;38,88888889;175;Low;1;Inactive;3;Medium Risk
710284233;Attrited Customer;M;4;Uneducated;Married;$80K - $120K;Blue;36;5;3;4;0;1438,3;0,98;2439;43;0,72;0;33;1438,3;25-35;56,72093023;203,25;Low;1;Inactive;3;Medium Risk
715400733;Attrited Customer;F;3;Uneducated;Married;$40K - $60K;Blue;36;6;4;3;0;1438,3;0,747;2116;38;0,583;0;43;1438,3;36-45;55,68421053;176,3333333;Low;1;Inactive;5;High Risk
711671058;Attrited Customer;F;1;Uneducated;Married;Unknown;Blue;38;5;2;2;0;1438,3;0,574;2171;38;0,462;0;48;1438,3;46-55;57,13157895;180,9166667;Low;1;Inactive;2;Medium Risk
717765183;Existing Customer;F;1;Unknown;Single;Unknown;Blue;42;4;5;3;0;1438,3;0,74;4956;72;0,714;0;55;1438,3;46-55;68,83333333;413;Low;0;At Risk;3;Medium Risk
757194408;Attrited Customer;M;3;College;Married;$60K - $80K;Blue;36;2;3;3;0;1438,3;0,539;1707;38;1,111;0;43;1438,3;36-45;44,92105263;142,25;Low;1;Inactive;3;Medium Risk
712982808;Attrited Customer;M;2;Doctorate;Divorced;$80K - $120K;Blue;32;1;3;3;0;1438,3;0,454;2388;42;0,5;0;47;1438,3;46-55;56,85714286;199;Low;1;Inactive;2;Medium Risk
711540108;Attrited Customer;F;4;Doctorate;Unknown;Unknown;Blue;33;5;3;6;0;1438,3;0,676;2316;48;0,5;0;44;1438,3;36-45;48,25;193;Low;1;Inactive;2;Medium Risk
711605208;Attrited Customer;M;0;Uneducated;Married;$80K - $120K;Blue;43;3;3;5;0;1438,3;0,7;1958;47;0,424;0;61;1438,3;56+;41,65957447;163,1666667;Low;1;Inactive;3;Medium Risk
802460433;Attrited Customer;F;3;High School;Married;Unknown;Blue;51;2;5;2;0;1438,3;0,733;2607;37;0,609;0;57;1438,3;56+;70,45945946;217,25;Low;1;Inactive;4;High Risk
771594783;Attrited Customer;F;1;College;Married;Unknown;Blue;44;2;4;4;0;1438,3;0,859;2264;37;0,423;0;56;1438,3;56+;61,18918919;188,6666667;Low;1;Inactive;5;High Risk
714139308;Existing Customer;M;3;Uneducated;Married;$60K - $80K;Blue;42;2;5;1;0;1438,3;0,895;4722;81;0,841;0;53;1438,3;46-55;58,2962963;393,5;Low;0;At Risk;3;Medium Risk
711382458;Attrited Customer;M;5;Graduate;Married;$60K - $80K;Blue;38;2;3;5;0;1438,3;0,713;2389;49;0,361;0;43;1438,3;36-45;48,75510204;199,0833333;Low;1;Inactive;2;Medium Risk
796083783;Attrited Customer;F;2;College;Single;Unknown;Blue;49;1;0;6;0;1438,3;0,608;2278;57;0,727;0;55;1438,3;46-55;39,96491228;189,8333333;Low;1;Inactive;2;Medium Risk
709531908;Existing Customer;M;3;High School;Married;$60K - $80K;Blue;47;5;2;2;0;1438,3;0,776;2184;53;0,828;0;53;1438,3;46-55;41,20754717;182;Low;0;Regular;1;Low Risk
711902058;Existing Customer;M;2;Graduate;Married;$60K - $80K;Blue;36;3;3;2;0;1438,3;1,623;2492;55;0,897;0;35;1438,3;25-35;45,30909091;207,6666667;Low;0;Regular;1;Low Risk
812441358;Existing Customer;M;1;College;Divorced;$40K - $60K;Blue;21;3;3;2;0;1438,3;0,745;2660;89;0,712;0;26;1438,3;25-35;29,88764045;221,6666667;Low;0;Regular;1;Low Risk
710632683;Existing Customer;M;1;Uneducated;Married;$40K - $60K;Blue;24;5;2;3;0;1438,3;0,665;2308;49;0,4;0;31;1438,3;25-35;47,10204082;192,3333333;Low;0;Regular;1;Low Risk
